_id,skillname_x,coursename,certificate_link,score,approval,userId,name,email,role,department,designation,createdAt,__v,skillname_y
670627fee88879333ce707c7,Python,Advanced Python,https://www.keller-harris.com/,95,False,670627fde88879333ce6f9b2,Alexa Guerrero,christianluna@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-04,1,Python
670627fee88879333ce707c8,Python,Data Science with Python,https://alvarez.net/,62,True,670627fde88879333ce6f9b2,Alexa Guerrero,christianluna@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-04,1,Python
670627fee88879333ce707c9,Data Engineering,Data Engineering Bootcamp,http://www.williams.com/,55,False,670627fde88879333ce6f9b2,Alexa Guerrero,christianluna@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-04,1,Data Engineering
670627fee88879333ce707ca,Data Engineering,Building Data Pipelines,https://smith.com/,99,True,670627fde88879333ce6f9b2,Alexa Guerrero,christianluna@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-04,1,Data Engineering
670627fee88879333ce707cb,Data Engineering,ETL with Python,https://www.collins.com/,85,True,670627fde88879333ce6f9b2,Alexa Guerrero,christianluna@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-04,1,Data Engineering
670627fee88879333ce707cc,Machine Learning,Introduction to Machine Learning,http://scott.com/,53,False,670627fde88879333ce6f9b2,Alexa Guerrero,christianluna@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-04,1,Machine Learning
670627fee88879333ce707cd,Machine Learning,Deep Learning with TensorFlow,http://diaz.com/,90,False,670627fde88879333ce6f9b2,Alexa Guerrero,christianluna@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-04,1,Machine Learning
670627fee88879333ce707ce,Machine Learning,Machine Learning in Python,http://www.baker-conner.com/,65,False,670627fde88879333ce6f9b2,Alexa Guerrero,christianluna@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-04,1,Machine Learning
670627fee88879333ce707cf,Python,Intro to Python,https://parker.org/,93,True,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Python
670627fee88879333ce707d0,Python,Advanced Python,https://bradford.info/,94,True,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Python
670627fee88879333ce707d1,Python,Data Science with Python,http://www.herman-burns.com/,91,False,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Python
670627fee88879333ce707d2,Data Engineering,Data Engineering Bootcamp,https://www.woods.biz/,76,False,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Data Engineering
670627fee88879333ce707d3,Data Engineering,Building Data Pipelines,http://rios.org/,57,False,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Data Engineering
670627fee88879333ce707d4,Data Engineering,ETL with Python,http://collins.com/,86,False,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Data Engineering
670627fee88879333ce707d5,Machine Learning,Introduction to Machine Learning,https://conner.biz/,95,True,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Machine Learning
670627fee88879333ce707d6,Machine Learning,Deep Learning with TensorFlow,http://www.jimenez-kent.com/,94,False,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Machine Learning
670627fee88879333ce707d7,Machine Learning,Machine Learning in Python,http://rogers.com/,73,True,670627fde88879333ce6f9b3,Susan Thompson,wblair@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-25,1,Machine Learning
670627fee88879333ce707d8,Python,Intro to Python,https://www.cowan-wilson.com/,69,True,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Python
670627fee88879333ce707d9,Python,Advanced Python,https://johnson-hill.com/,90,True,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Python
670627fee88879333ce707da,Python,Data Science with Python,http://www.carr.biz/,96,True,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Python
670627fee88879333ce707db,Data Engineering,Data Engineering Bootcamp,https://guerra-simpson.com/,68,False,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Data Engineering
670627fee88879333ce707dc,Data Engineering,Building Data Pipelines,http://gilmore.info/,56,True,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Data Engineering
670627fee88879333ce707dd,Data Engineering,ETL with Python,http://ford.com/,84,False,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Data Engineering
670627fee88879333ce707de,Machine Learning,Introduction to Machine Learning,https://walters.com/,58,True,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Machine Learning
670627fee88879333ce707df,Machine Learning,Deep Learning with TensorFlow,https://www.anderson-watts.com/,59,False,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Machine Learning
670627fee88879333ce707e0,Machine Learning,Machine Learning in Python,https://benson-mason.com/,74,True,670627fde88879333ce6f9b4,Daniel Davis,jessica28@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-05,0,Machine Learning
670627fee88879333ce707e1,React,React for Beginners,https://austin.com/,71,True,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,React
670627fee88879333ce707e2,React,Advanced React,http://www.boyer-brewer.com/,84,True,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,React
670627fee88879333ce707e3,React,React with Redux,https://cox.com/,54,False,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,React
670627fee88879333ce707e4,Node.js,Intro to Node.js,http://www.andersen.net/,67,True,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,Node.js
670627fee88879333ce707e5,Node.js,Advanced Node.js,http://brown.org/,94,True,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,Node.js
670627fee88879333ce707e6,Node.js,Node.js with Express,http://www.webb-moore.com/,94,False,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,Node.js
670627fee88879333ce707e7,MongoDB,MongoDB Basics,https://www.jones.com/,51,True,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,MongoDB
670627fee88879333ce707e8,MongoDB,MongoDB for Developers,http://www.garcia.com/,92,True,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,MongoDB
670627fee88879333ce707e9,MongoDB,Data Modeling with MongoDB,https://ibarra-rice.biz/,99,True,670627fde88879333ce6f9b5,Mitchell Brown,wtorres@example.net,employee,IT,Senior IT Engineer,2024-06-03,1,MongoDB
670627fee88879333ce707ea,Python,Intro to Python,https://www.gordon-jones.org/,98,False,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Python
670627fee88879333ce707eb,Python,Advanced Python,http://www.jones-parker.com/,90,True,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Python
670627fee88879333ce707ec,Python,Data Science with Python,http://www.brown.com/,79,True,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Python
670627fee88879333ce707ed,Data Engineering,Data Engineering Bootcamp,https://www.davis.net/,53,True,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Data Engineering
670627fee88879333ce707ee,Data Engineering,Building Data Pipelines,http://www.young-mcmillan.com/,91,True,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Data Engineering
670627fee88879333ce707ef,Data Engineering,ETL with Python,http://fox-hunt.net/,96,True,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Data Engineering
670627fee88879333ce707f0,Machine Learning,Introduction to Machine Learning,https://www.moody-smith.com/,75,True,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Machine Learning
670627fee88879333ce707f1,Machine Learning,Deep Learning with TensorFlow,https://harper-phillips.com/,72,True,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Machine Learning
670627fee88879333ce707f2,Machine Learning,Machine Learning in Python,https://todd.com/,51,False,670627fde88879333ce6f9b6,Shirley Schroeder,harringtonandrew@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-22,1,Machine Learning
670627fee88879333ce707f3,Python,Intro to Python,https://figueroa-oliver.com/,63,False,670627fde88879333ce6f9b7,Richard Hill,chandleraaron@example.com,employee,Engineering,Junior Engineering Engineer,2024-05-18,0,Python
670627fee88879333ce707f4,Data Engineering,Data Engineering Bootcamp,https://www.vang.org/,61,False,670627fde88879333ce6f9b7,Richard Hill,chandleraaron@example.com,employee,Engineering,Junior Engineering Engineer,2024-05-18,0,Data Engineering
670627fee88879333ce707f5,Machine Learning,Introduction to Machine Learning,http://www.king-parks.com/,91,False,670627fde88879333ce6f9b7,Richard Hill,chandleraaron@example.com,employee,Engineering,Junior Engineering Engineer,2024-05-18,0,Machine Learning
670627fee88879333ce707f6,Python,Intro to Python,http://turner.org/,69,False,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Python
670627fee88879333ce707f7,Python,Advanced Python,http://williams-west.org/,57,False,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Python
670627fee88879333ce707f8,Python,Data Science with Python,http://wright.com/,83,False,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Python
670627fee88879333ce707f9,Data Engineering,Data Engineering Bootcamp,http://www.riley-jarvis.net/,98,False,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Data Engineering
670627fee88879333ce707fa,Data Engineering,Building Data Pipelines,http://nelson.com/,83,False,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Data Engineering
670627fee88879333ce707fb,Data Engineering,ETL with Python,https://moore.com/,50,True,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Data Engineering
670627fee88879333ce707fc,Machine Learning,Introduction to Machine Learning,https://www.snow-whitaker.com/,51,False,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Machine Learning
670627fee88879333ce707fd,Machine Learning,Deep Learning with TensorFlow,http://www.miles.biz/,73,False,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Machine Learning
670627fee88879333ce707fe,Machine Learning,Machine Learning in Python,https://hubbard-martinez.com/,73,True,670627fde88879333ce6f9b8,Jill Ross,watsonbrandy@example.com,employee,Engineering,Senior Engineering Engineer,2024-06-30,1,Machine Learning
670627fee88879333ce707ff,Python,Intro to Python,http://www.mora.com/,87,False,670627fde88879333ce6f9b9,John Hudson,hhill@example.com,employee,Engineering,Junior Engineering Engineer,2024-03-17,0,Python
670627fee88879333ce70800,Data Engineering,Data Engineering Bootcamp,http://edwards.org/,63,True,670627fde88879333ce6f9b9,John Hudson,hhill@example.com,employee,Engineering,Junior Engineering Engineer,2024-03-17,0,Data Engineering
670627fee88879333ce70801,Machine Learning,Introduction to Machine Learning,http://kent.com/,55,True,670627fde88879333ce6f9b9,John Hudson,hhill@example.com,employee,Engineering,Junior Engineering Engineer,2024-03-17,0,Machine Learning
670627fee88879333ce70802,React,React for Beginners,http://www.benton-fuentes.biz/,77,False,670627fde88879333ce6f9ba,David Curry,ztate@example.net,admin,IT,Junior IT Engineer,2024-08-21,0,React
670627fee88879333ce70803,Node.js,Intro to Node.js,http://www.smith.biz/,61,False,670627fde88879333ce6f9ba,David Curry,ztate@example.net,admin,IT,Junior IT Engineer,2024-08-21,0,Node.js
670627fee88879333ce70804,MongoDB,MongoDB Basics,https://www.davis-turner.com/,92,False,670627fde88879333ce6f9ba,David Curry,ztate@example.net,admin,IT,Junior IT Engineer,2024-08-21,0,MongoDB
670627fee88879333ce70805,Python,Intro to Python,https://www.knight.com/,51,False,670627fde88879333ce6f9bb,Andrew Hanson,nicholasritter@example.com,employee,Engineering,Junior Engineering Engineer,2024-05-11,1,Python
670627fee88879333ce70806,Data Engineering,Data Engineering Bootcamp,http://sosa.net/,84,False,670627fde88879333ce6f9bb,Andrew Hanson,nicholasritter@example.com,employee,Engineering,Junior Engineering Engineer,2024-05-11,1,Data Engineering
670627fee88879333ce70807,Machine Learning,Introduction to Machine Learning,https://www.wall.com/,84,True,670627fde88879333ce6f9bb,Andrew Hanson,nicholasritter@example.com,employee,Engineering,Junior Engineering Engineer,2024-05-11,1,Machine Learning
670627fee88879333ce70808,React,React for Beginners,http://reed.org/,98,False,670627fde88879333ce6f9bc,Keith Wright,philipadkins@example.org,admin,IT,Junior IT Engineer,2024-01-28,1,React
670627fee88879333ce70809,Node.js,Intro to Node.js,http://boone.net/,80,False,670627fde88879333ce6f9bc,Keith Wright,philipadkins@example.org,admin,IT,Junior IT Engineer,2024-01-28,1,Node.js
670627fee88879333ce7080a,MongoDB,MongoDB Basics,https://www.rivas.net/,81,False,670627fde88879333ce6f9bc,Keith Wright,philipadkins@example.org,admin,IT,Junior IT Engineer,2024-01-28,1,MongoDB
670627fee88879333ce7080b,React,React for Beginners,https://fields.biz/,63,True,670627fde88879333ce6f9bd,Alyssa Evans,amandagarrett@example.net,admin,IT,Junior IT Engineer,2024-04-04,0,React
670627fee88879333ce7080c,Node.js,Intro to Node.js,https://www.williams-waters.com/,77,False,670627fde88879333ce6f9bd,Alyssa Evans,amandagarrett@example.net,admin,IT,Junior IT Engineer,2024-04-04,0,Node.js
670627fee88879333ce7080d,MongoDB,MongoDB Basics,https://www.green-berger.com/,83,False,670627fde88879333ce6f9bd,Alyssa Evans,amandagarrett@example.net,admin,IT,Junior IT Engineer,2024-04-04,0,MongoDB
670627fee88879333ce7080e,React,React for Beginners,https://www.andrews.biz/,90,False,670627fde88879333ce6f9be,Cindy Kelley,stokesbrian@example.com,admin,IT,Junior IT Engineer,2024-09-07,1,React
670627fee88879333ce7080f,Node.js,Intro to Node.js,https://www.lynn-carlson.com/,91,False,670627fde88879333ce6f9be,Cindy Kelley,stokesbrian@example.com,admin,IT,Junior IT Engineer,2024-09-07,1,Node.js
670627fee88879333ce70810,MongoDB,MongoDB Basics,https://www.richmond.com/,94,False,670627fde88879333ce6f9be,Cindy Kelley,stokesbrian@example.com,admin,IT,Junior IT Engineer,2024-09-07,1,MongoDB
670627fee88879333ce70811,React,React for Beginners,http://brown.info/,60,True,670627fde88879333ce6f9bf,Anthony Ross,urobinson@example.org,employee,IT,Junior IT Engineer,2024-08-05,1,React
670627fee88879333ce70812,Node.js,Intro to Node.js,https://love.info/,59,True,670627fde88879333ce6f9bf,Anthony Ross,urobinson@example.org,employee,IT,Junior IT Engineer,2024-08-05,1,Node.js
670627fee88879333ce70813,MongoDB,MongoDB Basics,http://www.lara.com/,59,False,670627fde88879333ce6f9bf,Anthony Ross,urobinson@example.org,employee,IT,Junior IT Engineer,2024-08-05,1,MongoDB
670627fee88879333ce70814,React,React for Beginners,http://www.watson.info/,69,False,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,React
670627fee88879333ce70815,React,Advanced React,http://flores.com/,55,False,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,React
670627fee88879333ce70816,React,React with Redux,https://www.patton.biz/,66,True,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,React
670627fee88879333ce70817,Node.js,Intro to Node.js,http://www.herman-wells.com/,55,False,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,Node.js
670627fee88879333ce70818,Node.js,Advanced Node.js,http://www.terry.com/,54,True,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,Node.js
670627fee88879333ce70819,Node.js,Node.js with Express,https://www.schroeder-maldonado.com/,78,True,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,Node.js
670627fee88879333ce7081a,MongoDB,MongoDB Basics,https://www.shields.net/,85,False,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,MongoDB
670627fee88879333ce7081b,MongoDB,MongoDB for Developers,https://walters.net/,84,True,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,MongoDB
670627fee88879333ce7081c,MongoDB,Data Modeling with MongoDB,http://www.dorsey-alexander.net/,58,False,670627fde88879333ce6f9c0,Susan Williams,pamela53@example.net,employee,IT,Senior IT Engineer,2024-10-07,1,MongoDB
670627fee88879333ce7081d,React,React for Beginners,http://miller-martin.com/,85,True,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,React
670627fee88879333ce7081e,React,Advanced React,https://burnett.com/,89,True,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,React
670627fee88879333ce7081f,React,React with Redux,https://hunter.com/,66,False,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,React
670627fee88879333ce70820,Node.js,Intro to Node.js,http://franklin.com/,79,True,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,Node.js
670627fee88879333ce70821,Node.js,Advanced Node.js,https://brooks.info/,93,False,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,Node.js
670627fee88879333ce70822,Node.js,Node.js with Express,https://www.gibson.biz/,66,True,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,Node.js
670627fee88879333ce70823,MongoDB,MongoDB Basics,https://www.rasmussen-anderson.com/,80,False,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,MongoDB
670627fee88879333ce70824,MongoDB,MongoDB for Developers,https://www.holmes.biz/,75,True,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,MongoDB
670627fee88879333ce70825,MongoDB,Data Modeling with MongoDB,https://www.schultz-jackson.net/,69,False,670627fde88879333ce6f9c1,Amy Pena,tiffanyyoung@example.org,admin,IT,Senior IT Engineer,2024-02-12,0,MongoDB
670627fee88879333ce70826,Python,Intro to Python,https://watkins-henderson.com/,65,True,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Python
670627fee88879333ce70827,Python,Advanced Python,https://www.sandoval.com/,79,False,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Python
670627fee88879333ce70828,Python,Data Science with Python,https://www.carpenter.com/,71,True,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Python
670627fee88879333ce70829,Data Engineering,Data Engineering Bootcamp,https://richards-lewis.biz/,91,True,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Data Engineering
670627fee88879333ce7082a,Data Engineering,Building Data Pipelines,http://rose-miller.com/,67,True,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Data Engineering
670627fee88879333ce7082b,Data Engineering,ETL with Python,https://clark-rangel.com/,65,True,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Data Engineering
670627fee88879333ce7082c,Machine Learning,Introduction to Machine Learning,http://www.ramos.com/,58,False,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Machine Learning
670627fee88879333ce7082d,Machine Learning,Deep Learning with TensorFlow,https://howard-nielsen.com/,51,False,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Machine Learning
670627fee88879333ce7082e,Machine Learning,Machine Learning in Python,https://roberts.net/,75,False,670627fde88879333ce6f9c2,Randall Harper,davismelissa@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-07,1,Machine Learning
670627fee88879333ce7082f,React,React for Beginners,https://miller.com/,91,True,670627fde88879333ce6f9c3,Ariel Chan,williamcunningham@example.net,admin,IT,Junior IT Engineer,2024-04-08,1,React
670627fee88879333ce70830,Node.js,Intro to Node.js,http://kelley.com/,70,True,670627fde88879333ce6f9c3,Ariel Chan,williamcunningham@example.net,admin,IT,Junior IT Engineer,2024-04-08,1,Node.js
670627fee88879333ce70831,MongoDB,MongoDB Basics,https://beck-french.info/,72,True,670627fde88879333ce6f9c3,Ariel Chan,williamcunningham@example.net,admin,IT,Junior IT Engineer,2024-04-08,1,MongoDB
670627fee88879333ce70832,Python,Intro to Python,http://www.hale.org/,66,True,670627fde88879333ce6f9c4,Robert Phillips,tylermarquez@example.org,admin,Engineering,Junior Engineering Engineer,2024-03-17,0,Python
670627fee88879333ce70833,Data Engineering,Data Engineering Bootcamp,http://www.johnson.org/,91,True,670627fde88879333ce6f9c4,Robert Phillips,tylermarquez@example.org,admin,Engineering,Junior Engineering Engineer,2024-03-17,0,Data Engineering
670627fee88879333ce70834,Machine Learning,Introduction to Machine Learning,https://perez-hale.com/,76,False,670627fde88879333ce6f9c4,Robert Phillips,tylermarquez@example.org,admin,Engineering,Junior Engineering Engineer,2024-03-17,0,Machine Learning
670627fee88879333ce70835,Python,Intro to Python,http://stewart-dunn.info/,52,False,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Python
670627fee88879333ce70836,Python,Advanced Python,https://lopez.info/,70,True,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Python
670627fee88879333ce70837,Python,Data Science with Python,http://patel.net/,56,False,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Python
670627fee88879333ce70838,Data Engineering,Data Engineering Bootcamp,http://nolan-lozano.com/,78,False,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Data Engineering
670627fee88879333ce70839,Data Engineering,Building Data Pipelines,https://taylor.com/,78,True,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Data Engineering
670627fee88879333ce7083a,Data Engineering,ETL with Python,https://jackson-williams.com/,67,False,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Data Engineering
670627fee88879333ce7083b,Machine Learning,Introduction to Machine Learning,https://www.lewis.info/,54,False,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Machine Learning
670627fee88879333ce7083c,Machine Learning,Deep Learning with TensorFlow,https://www.noble.com/,57,True,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Machine Learning
670627fee88879333ce7083d,Machine Learning,Machine Learning in Python,https://nguyen.com/,69,True,670627fde88879333ce6f9c5,James Lawson,ijohnson@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-18,1,Machine Learning
670627fee88879333ce7083e,React,React for Beginners,https://sanford.org/,67,False,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,React
670627fee88879333ce7083f,React,Advanced React,http://www.johnson.com/,75,False,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,React
670627fee88879333ce70840,React,React with Redux,https://williamson.com/,76,False,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,React
670627fee88879333ce70841,Node.js,Intro to Node.js,http://morales.com/,66,False,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,Node.js
670627fee88879333ce70842,Node.js,Advanced Node.js,https://buck-hensley.org/,62,True,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,Node.js
670627fee88879333ce70843,Node.js,Node.js with Express,https://www.smith.com/,68,False,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,Node.js
670627fee88879333ce70844,MongoDB,MongoDB Basics,http://www.dixon-sanders.com/,52,False,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,MongoDB
670627fee88879333ce70845,MongoDB,MongoDB for Developers,http://www.perry-fox.net/,73,False,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,MongoDB
670627fee88879333ce70846,MongoDB,Data Modeling with MongoDB,https://www.williams-noble.org/,55,False,670627fde88879333ce6f9c6,Alex Lam,jenniferlester@example.com,admin,IT,Senior IT Engineer,2024-01-20,0,MongoDB
670627fee88879333ce70847,React,React for Beginners,https://www.parsons.com/,75,False,670627fde88879333ce6f9c7,Stephen Clark,ronald35@example.org,employee,IT,Junior IT Engineer,2024-06-30,1,React
670627fee88879333ce70848,Node.js,Intro to Node.js,http://winters-burke.org/,60,False,670627fde88879333ce6f9c7,Stephen Clark,ronald35@example.org,employee,IT,Junior IT Engineer,2024-06-30,1,Node.js
